city,borough,district,address,name,inscription,picture,note,Geohack,lat,lon,first_name,middle_name,surname,maiden_name,year_of_birth,deported,year_of_deportation,age_when_deported,murdered,concentration_camp,Auschwitz,Fuhlsbüttel,Neuengamme,Sachsenhausen,Buchenwald,Ravensbrück,Stutthof,Bergen-Belsen,Dachau,Polenaktion,Weiße Rose,Suicide
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 13,Gretchen Fels geb. Hildesheimer,Hier wohnte Gretchen Fels geb. Hildesheimer Jg. 1879 deportiert 1942 Theresienstadt Auschwitz 1944 ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573648_N_9.981709_E_region:DE-HH_type:landmark&title=Gretchen+Fels+geb.+Hildesheimer,53.573648,9.981709,Gretchen,,Fels,Hildesheimer,1879.0,True,1942.0,63.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 13,Jona Fels,Hier wohnte Jona Fels Jg. 1869 deportiert 1942 Theresienstadt ermordet 7.10.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573648_N_9.981709_E_region:DE-HH_type:landmark&title=Jona+Fels,53.573648,9.981709,Jona,,Fels,,1869.0,True,1942.0,73.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 13,Fanny Guttentag,Hier wohnte Fanny Guttentag Jg. 1885 deportiert 1942 Theresienstadt 1943 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573648_N_9.981709_E_region:DE-HH_type:landmark&title=Fanny+Guttentag,53.573648,9.981709,Fanny,,Guttentag,,1885.0,True,1942.0,57.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 13,Olga Guttentag,Hier wohnte Olga Guttentag Jg. 1884 deportiert 1942 Theresienstadt 1943 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573648_N_9.981709_E_region:DE-HH_type:landmark&title=Olga+Guttentag,53.573648,9.981709,Olga,,Guttentag,,1884.0,True,1942.0,58.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 13,Bruno Schragenheim,Hier wohnte Bruno Schragenheim Jg. 1899 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573648_N_9.981709_E_region:DE-HH_type:landmark&title=Bruno+Schragenheim,53.573648,9.981709,Bruno,,Schragenheim,,1899.0,True,1941.0,42.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 13,Irma Schragenheim geb. Löwenberg,Hier wohnte Irma Schragenheim geb. Löwenberg Jg. 1897 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573648_N_9.981709_E_region:DE-HH_type:landmark&title=Irma+Schragenheim+geb.+L%C3%B6wenberg,53.573648,9.981709,Irma,,Schragenheim,Löwenberg,1897.0,True,1941.0,44.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 14,Julius van Cleef,Hier wohnte Julius van Cleef Jg. 1879 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5736204_N_9.9820341_E_region:DE-HH_type:landmark&title=Julius+van+Cleef,53.5736204,9.9820341,Julius,van,Cleef,,1879.0,True,1941.0,62.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 14,Clara Jaffé geb. Simon,Hier wohnte Clara Jaffé geb. Simon Jg. 1877 deportiert 1941 Riga ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5736133_N_9.9820325_E_region:DE-HH_type:landmark&title=Clara+Jaff%C3%A9+geb.+Simon,53.5736133,9.9820325,Clara,,Jaffé,Simon,1877.0,True,1941.0,64.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 15,Lina Katz,Hier wohnte Lina Katz Jg. 1882 deportiert 1941 Riga ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.573985_N_9.981695_E_region:DE-HH_type:landmark&title=Lina+Katz,53.573985,9.981695,Lina,,Katz,,1882.0,True,1941.0,59.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Charlotte Bravo geb. Aron,Hier wohnte Charlotte Bravo geb. Aron Jg. 1880 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737371_N_9.9820339_E_region:DE-HH_type:landmark&title=Charlotte+Bravo+geb.+Aron,53.5737371,9.9820339,Charlotte,,Bravo,Aron,1880.0,True,1941.0,61.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Daniel Isaak,Hier wohnte Daniel Isaak Jg. 1923 Flucht Holland deportiert 1943 Sobibor ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737719_N_9.9820352_E_region:DE-HH_type:landmark&title=Daniel+Isaak,53.5737719,9.9820352,Daniel,,Isaak,,1923.0,True,1943.0,20.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Hanna Isaak,Hier wohnte Hanna Isaak Jg. 1918 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737545_N_9.9820346_E_region:DE-HH_type:landmark&title=Hanna+Isaak,53.5737545,9.9820346,Hanna,,Isaak,,1918.0,True,1941.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Michael Isaak,Hier wohnte Michael Isaak Jg. 1888 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737894_N_9.9820358_E_region:DE-HH_type:landmark&title=Michael+Isaak,53.5737894,9.9820358,Michael,,Isaak,,1888.0,True,1941.0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Pauline Isaak geb. Sealtiel,Hier wohnte Pauline Isaak geb. Sealtiel Jg. 1900 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737806_N_9.9820355_E_region:DE-HH_type:landmark&title=Pauline+Isaak+geb.+Sealtiel,53.5737806,9.9820355,Pauline,,Isaak,Sealtiel,1900.0,True,1941.0,41.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Ruth Isaak,Hier wohnte Ruth Isaak Jg. 1926 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737632_N_9.9820349_E_region:DE-HH_type:landmark&title=Ruth+Isaak,53.5737632,9.9820349,Ruth,,Isaak,,1926.0,True,1941.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Betty Jacobson,Hier wohnte Betty Jacobson Jg. 1868 deportiert 1941 Minsk ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737284_N_9.9820336_E_region:DE-HH_type:landmark&title=Betty+Jacobson,53.5737284,9.9820336,Betty,,Jacobson,,1868.0,True,1941.0,73.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Recha Nathan,Hier wohnte Recha Nathan Jg. 1887 deportiert 1941 Łodz ermordet 8.2.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737196_N_9.9820333_E_region:DE-HH_type:landmark&title=Recha+Nathan,53.5737196,9.9820333,Recha,,Nathan,,1887.0,True,1941.0,54.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Helene Rabi geb. Aron,Hier wohnte Helene Rabi geb. Aron Jg. 1879 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737458_N_9.9820342_E_region:DE-HH_type:landmark&title=Helene+Rabi+geb.+Aron,53.5737458,9.9820342,Helene,,Rabi,Aron,1879.0,True,1941.0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 16,Max Warisch,Hier wohnte Max Warisch Jg. 1895 Flucht 1939 Belgien deportiert 1942 Auschwitz ermordet 28.8.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5737109_N_9.9820329_E_region:DE-HH_type:landmark&title=Max+Warisch,53.5737109,9.9820329,Max,,Warisch,,1895.0,True,1942.0,47.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 17,Aron Auerbach,Hier wohnte Aron Auerbach Jg. 1869 ‚Schutzhaft‘ April 1938 KZ Fuhlsbüttel tot 5.7.1938 Israelitisches Krankenhaus,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.574196_N_9.981724_E_region:DE-HH_type:landmark&title=Aron+Auerbach,53.574196,9.981724,Aron,,Auerbach,,1869.0,False,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 17,Philipp Auerbach,Hier wohnte Philipp Auerbach Jg. 1906 Flucht 1936 Belgien interniert Saint-Cyprien deportiert 1944 Auschwitz KZ Buchenwald befreit/angefeindet Flucht in den Tod 1952,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.574196_N_9.981724_E_region:DE-HH_type:landmark&title=Philipp+Auerbach,53.574196,9.981724,Philipp,,Auerbach,,1906.0,True,1944.0,38.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 17,Leopold Appel,Hier wohnte Leopold Appel Jg. 1891 Flucht 1933 Frankreich interniert Drancy deportiert 1942 ermordet in Auschwitz,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.574196_N_9.981724_E_region:DE-HH_type:landmark&title=Leopold+Appel,53.574196,9.981724,Leopold,,Appel,,1891.0,True,1942.0,51.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 17,Henny Schwabe geb. Josephs,Hier wohnte Henny Schwabe geb. Josephs Jg. 1888 deportiert 1942 Theresienstadt ermordet 1944 Auschwitz,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.574196_N_9.981724_E_region:DE-HH_type:landmark&title=Henny+Schwabe+geb.+Josephs,53.574196,9.981724,Henny,,Schwabe,Josephs,1888.0,True,1942.0,54.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 17,Julius Schwabe,Hier wohnte Julius Schwabe Jg. 1880 gedemütigt/entrechtet Flucht in den Tod 23.10.1941,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.574196_N_9.981724_E_region:DE-HH_type:landmark&title=Julius+Schwabe,53.574196,9.981724,Julius,,Schwabe,,1880.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 18,Walter Hauptmann,Hier wohnte Walter Hauptmann Jg. 1905 deportiert 1944 Kowno ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5739756_N_9.9820048_E_region:DE-HH_type:landmark&title=Walter+Hauptmann,53.5739756,9.9820048,Walter,,Hauptmann,,1905.0,True,1944.0,39.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 18,Johanna Oppenheim,Hier wohnte Johanna Oppenheim Jg. 1886 deportiert 1942 Theresienstadt ermordet 29.10.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5739854_N_9.9820035_E_region:DE-HH_type:landmark&title=Johanna+Oppenheim,53.5739854,9.9820035,Johanna,,Oppenheim,,1886.0,True,1942.0,56.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 18,Siegmund Silberberg,Hier wohnte Siegmund Silberberg Jg. 1874 deportiert 1942 Theresienstadt Minsk 1942 ermordet,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in Hamburg-Altona-Altstadt.,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5739854_N_9.9820035_E_region:DE-HH_type:landmark&title=Siegmund+Silberberg,53.5739854,9.9820035,Siegmund,,Silberberg,,1874.0,True,1942.0,68.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 19,Erwin Alfred Bonheim,Hier wohnte Erwin Alfred Bonheim Jg. 1910 Flucht 1939 Holland interniert Westerbork deportiert 1944 Auschwitz ermordet 31.7.1944,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5742412_N_9.9818619_E_region:DE-HH_type:landmark&title=Erwin+Alfred+Bonheim,53.5742412,9.9818619,Erwin,Alfred,Bonheim,,1910.0,True,1944.0,34.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 19,Käthe Bonheim geb. Friedensohn,Hier wohnte Käthe Bonheim geb. Friedensohn Jg. 1877 Flucht 1939 Holland Flucht in den Tod 13.12.1942 Velp,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5742412_N_9.9818619_E_region:DE-HH_type:landmark&title=K%C3%A4the+Bonheim+geb.+Friedensohn,53.5742412,9.9818619,Käthe,,Bonheim,Friedensohn,1877.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 19,Paul Bonheim,Hier wohnte Dr. Paul Bonheim Jg. 1877 Flucht 1939 Holland Flucht in den Tod 13.12.1942 Velp,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich in Hamburg-Sternschanze.,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5742412_N_9.9818619_E_region:DE-HH_type:landmark&title=Dr.+Paul+Bonheim,53.5742412,9.9818619,Paul,,Bonheim,,1877.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 19,Kela Bundheim geb. Bamberger,Hier wohnte Kela Bundheim geb. Bamberger Jg. 1900 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5742320_N_9.9818623_E_region:DE-HH_type:landmark&title=Kela+Bundheim+geb.+Bamberger,53.574232,9.9818623,Kela,,Bundheim,Bamberger,1900.0,True,1941.0,41.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 19,Max Bundheim,Hier wohnte Max Bundheim Jg. 1889 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5742412_N_9.9818619_E_region:DE-HH_type:landmark&title=Max+Bundheim,53.5742412,9.9818619,Max,,Bundheim,,1889.0,True,1941.0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 19,Paula Bundheim,Hier wohnte Paula Bundheim Jg. 1924 deportiert 1941 Minsk ???,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5742227_N_9.9818626_E_region:DE-HH_type:landmark&title=Paula+Bundheim,53.5742227,9.9818626,Paula,,Bundheim,,1924.0,True,1941.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 23,Julie Cahn geb. Horwitz,Hier wohnte Julie Cahn geb. Horwitz Jg. 1904 eingewiesen 1940 Heilanstalt Langenhorn 'verlegt' 23.9.1940 Brandenburg ermordet 23.9.1940 'Aktion T4',,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.574843_N_9.981723_E_region:DE-HH_type:landmark&title=Julie+Cahn+geb.+Horwitz,53.574843,9.981723,Julie,,Cahn,Horwitz,1904.0,False,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 24,Jeanette Baer,Hier wohnte Jeanette Baer Jg. 1903 deportiert 1943 Theresienstadt 1944 Auschwitz ermordet,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5745778_N_9.9820224_E_region:DE-HH_type:landmark&title=Jeanette+Baer,53.5745778,9.9820224,Jeanette,,Baer,,1903.0,True,1943.0,40.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 24,James Lewie,Hier wohnte James Lewie Jg. 1884 Haft 1939–1941 deportiert 1941 Riga ermordet,,Eintrag auf stolpersteine-hamburg.de Ein weiterer Stolperstein befindet sich an der Isestraße 80.,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5745906_N_9.9820215_E_region:DE-HH_type:landmark&title=James+Lewie,53.5745906,9.9820215,James,,Lewie,,1884.0,True,1941.0,57.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 24,Anna Pulvermacher geb. Mayer,Hier wohnte Anna Pulvermacher geb. Mayer Jg. 1872 deportiert 1942 Theresienstadt ermordet 19.8.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5746057_N_9.9820215_E_region:DE-HH_type:landmark&title=Anna+Pulvermacher+geb.+Mayer,53.5746057,9.9820215,Anna,,Pulvermacher,Mayer,1872.0,True,1942.0,70.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 25,Kathy Abraham geb. Levin,Hier wohnte Kathy Abraham geb. Levin Jg. 1885 deportiert 1941 Łodz ermordet 1942 in Chelmno,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5750432_N_9.9817985_E_region:DE-HH_type:landmark&title=Kathy+Abraham+geb.+Levin,53.5750432,9.9817985,Kathy,,Abraham,Levin,1885.0,True,1941.0,56.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 25,Max Abraham,Hier wohnte Max Abraham Jg. 1883 Flucht 1939 Belgien deportiert Gurs interniert Drancy deportiert 1942 ermordet in Auschwitz,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5750432_N_9.9817985_E_region:DE-HH_type:landmark&title=Max+Abraham,53.5750432,9.9817985,Max,,Abraham,,1883.0,True,1942.0,59.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Hamburg,Eimsbüttel,Harvestehude,Brahmsallee 25,Anneliese Meyerson,Anneliese Meyerson Jg. 1922 deportiert 1942 Theresienstadt ermordet 24.10.1942,,Eintrag auf stolpersteine-hamburg.de,pagename=Liste_der_Stolpersteine_in_Hamburg-Harvestehude_(Stra%C3%9Fen_A%E2%80%93H)&language=de&params=53.5750432_N_9.9817985_E_region:DE-HH_type:landmark&title=Anneliese+Meyerson,53.5750432,9.9817985,Anneliese,,Meyerson,,1922.0,True,1942.0,20.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False
